Entity,Code,Year,Renewables per capita (kWh)
Spain,ESP,1999,1.877855
Spain,ESP,2000,2.456633
Spain,ESP,2001,3.322109
Spain,ESP,2002,2.320655
Spain,ESP,2003,3.657646
Spain,ESP,2004,3.221041
Spain,ESP,2005,2.619194
Spain,ESP,2006,3.157421
Spain,ESP,2007,3.443883
Spain,ESP,2008,3.62193
Spain,ESP,2009,4.230208
Spain,ESP,2010,5.723135
Spain,ESP,2011,5.168645
Spain,ESP,2012,5.280828
Spain,ESP,2013,6.280183
Spain,ESP,2014,6.239784
Spain,ESP,2015,5.509595
Spain,ESP,2016,5.920332
Spain,ESP,2017,5.043308
Spain,ESP,2018,5.988399
Spain,ESP,2019,5.769877
Sri Lanka,LKA,1965,0.091251
Sri Lanka,LKA,1966,0.097385
Sri Lanka,LKA,1967,0.097692
Sri Lanka,LKA,1968,0.110292
Sri Lanka,LKA,1969,0.124847
Sri Lanka,LKA,1970,0.164696
Sri Lanka,LKA,1971,0.179876
Sri Lanka,LKA,1972,0.180977
Sri Lanka,LKA,1973,0.145827
Sri Lanka,LKA,1974,0.205237
Sri Lanka,LKA,1975,0.217416
Sri Lanka,LKA,1976,0.219935
Sri Lanka,LKA,1977,0.236247
Sri Lanka,LKA,1978,0.261131
Sri Lanka,LKA,1979,0.274566
Sri Lanka,LKA,1980,0.273437
Sri Lanka,LKA,1981,0.285835
Sri Lanka,LKA,1982,0.288082
Sri Lanka,LKA,1983,0.215015
Sri Lanka,LKA,1984,0.364391
Sri Lanka,LKA,1985,0.411378
Sri Lanka,LKA,1986,0.447773
Sri Lanka,LKA,1987,0.363328
Sri Lanka,LKA,1988,0.427365
Sri Lanka,LKA,1989,0.45485
Sri Lanka,LKA,1990,0.504188
Sri Lanka,LKA,1991,0.493683
Sri Lanka,LKA,1992,0.454151
Sri Lanka,LKA,1993,0.588254
Sri Lanka,LKA,1994,0.627756
Sri Lanka,LKA,1995,0.687342
Sri Lanka,LKA,1996,0.491809
Sri Lanka,LKA,1997,0.518421
Sri Lanka,LKA,1998,0.585773
Sri Lanka,LKA,1999,0.622294
Sri Lanka,LKA,2000,0.474557
Sri Lanka,LKA,2001,0.455615
Sri Lanka,LKA,2002,0.38917
Sri Lanka,LKA,2003,0.471144
Sri Lanka,LKA,2004,0.415482
Sri Lanka,LKA,2005,0.477397
Sri Lanka,LKA,2006,0.631441
Sri Lanka,LKA,2007,0.53091
Sri Lanka,LKA,2008,0.548786
Sri Lanka,LKA,2009,0.511605
Sri Lanka,LKA,2010,0.738306
Sri Lanka,LKA,2011,0.599126
Sri Lanka,LKA,2012,0.436693
Sri Lanka,LKA,2013,0.892683
Sri Lanka,LKA,2014,0.6004
Sri Lanka,LKA,2015,0.777893
Sri Lanka,LKA,2016,0.566022
Sri Lanka,LKA,2017,0.554925
Sri Lanka,LKA,2018,0.842238
Sri Lanka,LKA,2019,0.656468
Sweden,SWE,1965,16.647674
Sweden,SWE,1966,16.181129
Sweden,SWE,1967,17.382639
Sweden,SWE,1968,17.046867
Sweden,SWE,1969,14.518873
Sweden,SWE,1970,14.352381
Sweden,SWE,1971,17.900486
Sweden,SWE,1972,18.446414
Sweden,SWE,1973,20.53724
Sweden,SWE,1974,19.581752
Sweden,SWE,1975,19.64067
Sweden,SWE,1976,18.64217
Sweden,SWE,1977,18.130813
Sweden,SWE,1978,19.474664
Sweden,SWE,1979,20.557915
Sweden,SWE,1980,19.904417
Sweden,SWE,1981,20.244928
Sweden,SWE,1982,18.699072
Sweden,SWE,1983,21.668151
Sweden,SWE,1984,23.234431
Sweden,SWE,1985,24.193739
Sweden,SWE,1986,20.843785
Sweden,SWE,1987,24.350189
Sweden,SWE,1988,23.603419
Sweden,SWE,1989,24.12499
Sweden,SWE,1990,24.1424
Sweden,SWE,1991,20.973286
Sweden,SWE,1992,24.431482
Sweden,SWE,1993,24.411881
Sweden,SWE,1994,19.386366
Sweden,SWE,1995,22.180743
Sweden,SWE,1996,16.932888
Sweden,SWE,1997,22.56081
Sweden,SWE,1998,24.371567
Sweden,SWE,1999,23.400284
Sweden,SWE,2000,26.001422
Sweden,SWE,2001,25.842578
Sweden,SWE,2002,21.866346
Sweden,SWE,2003,17.875595
Sweden,SWE,2004,20.666419
Sweden,SWE,2005,24.341332
Sweden,SWE,2006,21.088825
Sweden,SWE,2007,22.696529
Sweden,SWE,2008,23.660533
Sweden,SWE,2009,22.730544
Sweden,SWE,2010,23.398027
Sweden,SWE,2011,23.876756
Sweden,SWE,2012,27.341369
Sweden,SWE,2013,22.794391
Sweden,SWE,2014,23.544456
Sweden,SWE,2015,27.763048
Sweden,SWE,2016,24.359211
Sweden,SWE,2017,25.713076
Sweden,SWE,2018,24.334874
Sweden,SWE,2019,26.207064
Switzerland,CHE,1965,11.515044
Switzerland,CHE,1966,12.958237
Switzerland,CHE,1967,13.879699
Switzerland,CHE,1968,13.578522
Switzerland,CHE,1969,12.870532
Switzerland,CHE,1970,13.174304
Switzerland,CHE,1971,13.006139
Switzerland,CHE,1972,10.768967
Switzerland,CHE,1973,11.735539
Switzerland,CHE,1974,12.236992
Switzerland,CHE,1975,14.130335
Switzerland,CHE,1976,11.332695
Switzerland,CHE,1977,15.330025
Switzerland,CHE,1978,13.954367
Switzerland,CHE,1979,13.24223
Switzerland,CHE,1980,14.861801
Switzerland,CHE,1981,15.689462
Switzerland,CHE,1982,15.979117
Switzerland,CHE,1983,15.494241
Switzerland,CHE,1984,13.143149
Switzerland,CHE,1985,13.993394
Switzerland,CHE,1986,14.317296
Switzerland,CHE,1987,15.011231
Switzerland,CHE,1988,15.395487
Switzerland,CHE,1989,12.759989
Switzerland,CHE,1990,12.624577
Switzerland,CHE,1991,13.443712
Switzerland,CHE,1992,13.572666
Switzerland,CHE,1993,14.669862
Switzerland,CHE,1994,15.865758
Switzerland,CHE,1995,14.195252
Switzerland,CHE,1996,11.591836
Switzerland,CHE,1997,13.640733
Switzerland,CHE,1998,13.385756
Switzerland,CHE,1999,15.917192
Switzerland,CHE,2000,14.652686
Switzerland,CHE,2001,16.228577
Switzerland,CHE,2002,13.709999
Switzerland,CHE,2003,13.389452
Switzerland,CHE,2004,12.842293
Switzerland,CHE,2005,11.752465
Switzerland,CHE,2006,11.517539
Switzerland,CHE,2007,12.85567
Switzerland,CHE,2008,12.924987
Switzerland,CHE,2009,12.594613
Switzerland,CHE,2010,12.510033
Switzerland,CHE,2011,11.148632
Switzerland,CHE,2012,13.032575
Switzerland,CHE,2013,12.838066
Switzerland,CHE,2014,12.607969
Switzerland,CHE,2015,12.528947
Switzerland,CHE,2016,11.342064
Switzerland,CHE,2017,11.160535
Switzerland,CHE,2018,11.218964
Switzerland,CHE,2019,11.197077
Taiwan,TWN,1965,0.556805
Taiwan,TWN,1966,0.554847
Taiwan,TWN,1967,0.532393
Taiwan,TWN,1968,0.758165
Taiwan,TWN,1969,0.582545
Taiwan,TWN,1970,0.533258
Taiwan,TWN,1971,0.56236
Taiwan,TWN,1972,0.648018
Taiwan,TWN,1973,0.594377
Taiwan,TWN,1974,0.807953
Taiwan,TWN,1975,0.887574
Taiwan,TWN,1976,0.709905
Taiwan,TWN,1977,0.655695
Taiwan,TWN,1978,0.795941
Taiwan,TWN,1979,0.720025
Taiwan,TWN,1980,0.453939
Taiwan,TWN,1981,0.731549
Taiwan,TWN,1982,0.720002
Taiwan,TWN,1983,0.739206
Taiwan,TWN,1984,0.640426
Taiwan,TWN,1985,0.864012
Taiwan,TWN,1986,0.871174
Taiwan,TWN,1987,0.772985
Taiwan,TWN,1988,0.648218
Taiwan,TWN,1989,0.710094
Taiwan,TWN,1990,0.912497
Taiwan,TWN,1991,0.570651
Taiwan,TWN,1992,0.928737
Taiwan,TWN,1993,0.590311
Taiwan,TWN,1994,0.713455
Taiwan,TWN,1995,0.696689
Taiwan,TWN,1996,0.690051
Taiwan,TWN,1997,0.741206
Taiwan,TWN,1998,0.872015
Taiwan,TWN,1999,0.738244
Taiwan,TWN,2000,0.710613
Taiwan,TWN,2001,0.807327
Taiwan,TWN,2002,0.556818
Taiwan,TWN,2003,0.589087
Taiwan,TWN,2004,0.609673
Taiwan,TWN,2005,0.702127
Taiwan,TWN,2006,0.727857
Taiwan,TWN,2007,0.781054
Taiwan,TWN,2008,0.769915
Taiwan,TWN,2009,0.714292
Taiwan,TWN,2010,0.795991
Taiwan,TWN,2011,0.823789
Taiwan,TWN,2012,1.002907
Taiwan,TWN,2013,1.010232
Taiwan,TWN,2014,0.897199
Taiwan,TWN,2015,0.946011
Taiwan,TWN,2016,1.177121
Taiwan,TWN,2017,1.131898
Taiwan,TWN,2018,1.136633
Taiwan,TWN,2019,1.410529
Thailand,THA,1965,0.07341
Thailand,THA,1966,0.090139
Thailand,THA,1967,0.112496
Thailand,THA,1968,0.112178
Thailand,THA,1969,0.0811
Thailand,THA,1970,0.134578
Thailand,THA,1971,0.149854
Thailand,THA,1972,0.122891
Thailand,THA,1973,0.130036
Thailand,THA,1974,0.165514
Thailand,THA,1975,0.22307
Thailand,THA,1976,0.232907
Thailand,THA,1977,0.204239
Thailand,THA,1978,0.129063
Thailand,THA,1979,0.195334
Thailand,THA,1980,0.074643
Thailand,THA,1981,0.170946
Thailand,THA,1982,0.21633
Thailand,THA,1983,0.202628
Thailand,THA,1984,0.221864
Thailand,THA,1985,0.197067
Thailand,THA,1986,0.290031
Thailand,THA,1987,0.209116
Thailand,THA,1988,0.189684
Thailand,THA,1989,0.275615
Thailand,THA,1990,0.241891
Thailand,THA,1991,0.220109
Thailand,THA,1992,0.200837
Thailand,THA,1993,0.173412
Thailand,THA,1994,0.210161
Thailand,THA,1995,0.314636
Thailand,THA,1996,0.342874
Thailand,THA,1997,0.335792
Thailand,THA,1998,0.243491
Thailand,THA,1999,0.17198
Thailand,THA,2000,0.283207
Thailand,THA,2001,0.295152
Thailand,THA,2002,0.347481
Thailand,THA,2003,0.356182
Thailand,THA,2004,0.322897
Thailand,THA,2005,0.315894
Thailand,THA,2006,0.417124
Thailand,THA,2007,0.443921
Thailand,THA,2008,0.447903
Thailand,THA,2009,0.476306
Thailand,THA,2010,0.456348
Thailand,THA,2011,0.585463
Thailand,THA,2012,0.680031
Thailand,THA,2013,0.685152
Thailand,THA,2014,0.783155
Thailand,THA,2015,0.788706
Thailand,THA,2016,0.871465
Thailand,THA,2017,1.023608
Thailand,THA,2018,1.252
Thailand,THA,2019,1.385292
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.101697
Trinidad and Tobago,TTO,1972,0.100436
Trinidad and Tobago,TTO,1973,0.082032
Trinidad and Tobago,TTO,1974,0.069723
Trinidad and Tobago,TTO,1975,0.063194
Trinidad and Tobago,TTO,1976,0.051491
Trinidad and Tobago,TTO,1977,0.061491
Trinidad and Tobago,TTO,1978,0.076428
Trinidad and Tobago,TTO,1979,0.075356
Trinidad and Tobago,TTO,1980,0.066564
Trinidad and Tobago,TTO,1981,0.047893
Trinidad and Tobago,TTO,1982,0.044643
Trinidad and Tobago,TTO,1983,0.039055
Trinidad and Tobago,TTO,1984,0.031265
Trinidad and Tobago,TTO,1985,0.040361
Trinidad and Tobago,TTO,1986,0.06105
Trinidad and Tobago,TTO,1987,0.07206
Trinidad and Tobago,TTO,1988,0.062292
Trinidad and Tobago,TTO,1989,0.05954
Trinidad and Tobago,TTO,1990,0.070525
Trinidad and Tobago,TTO,1991,0.056505
Trinidad and Tobago,TTO,1992,0.067367
Trinidad and Tobago,TTO,1993,0.062522
Trinidad and Tobago,TTO,1994,0.071111
Trinidad and Tobago,TTO,1995,0.073099
Trinidad and Tobago,TTO,1996,0.037538
Trinidad and Tobago,TTO,1997,0.039683
Trinidad and Tobago,TTO,1998,0.03962
Trinidad and Tobago,TTO,1999,0.039557
Trinidad and Tobago,TTO,2000,0.044127
Trinidad and Tobago,TTO,2001,0.064296
Trinidad and Tobago,TTO,2002,0.057898
Trinidad and Tobago,TTO,2003,0.02864
Trinidad and Tobago,TTO,2004,0.052829
Trinidad and Tobago,TTO,2005,0.050516
Trinidad and Tobago,TTO,2006,0.058846
Trinidad and Tobago,TTO,2007,0.044435
Trinidad and Tobago,TTO,2008,0.046467
Trinidad and Tobago,TTO,2009,0.044754
Trinidad and Tobago,TTO,2010,0.007861
Trinidad and Tobago,TTO,2011,0.007767
Trinidad and Tobago,TTO,2012,0.007668
Trinidad and Tobago,TTO,2013,0.007571
Trinidad and Tobago,TTO,2014,0.008386
Trinidad and Tobago,TTO,2015,0.009512
Trinidad and Tobago,TTO,2016,0.0094
Trinidad and Tobago,TTO,2017,0.009305
Trinidad and Tobago,TTO,2018,0.00835
Trinidad and Tobago,TTO,2019,0.00829
Turkey,TUR,1965,0.20439
Turkey,TUR,1966,0.215449
Turkey,TUR,1967,0.218507
Turkey,TUR,1968,0.280133
Turkey,TUR,1969,0.295511
Turkey,TUR,1970,0.254776
Turkey,TUR,1971,0.215575
Turkey,TUR,1972,0.256558
Turkey,TUR,1973,0.207592
Turkey,TUR,1974,0.257927
Turkey,TUR,1975,0.433078
Turkey,TUR,1976,0.589962
Turkey,TUR,1977,0.593985
Turkey,TUR,1978,0.625846
Turkey,TUR,1979,0.674119
Turkey,TUR,1980,0.725409
Turkey,TUR,1981,0.785772
Turkey,TUR,1982,0.855013
Turkey,TUR,1983,0.669333
Turkey,TUR,1984,0.776421
Turkey,TUR,1985,0.681295
Turkey,TUR,1986,0.660308
Turkey,TUR,1987,1.015185
Turkey,TUR,1988,1.5485
Turkey,TUR,1989,0.943655
Turkey,TUR,1990,1.19657
Turkey,TUR,1991,1.155007
Turkey,TUR,1992,1.329606
Turkey,TUR,1993,1.671203
Turkey,TUR,1994,1.482211
Turkey,TUR,1995,1.70265
Turkey,TUR,1996,1.90416
Turkey,TUR,1997,1.849287
Turkey,TUR,1998,1.927665
Turkey,TUR,1999,1.556947
Turkey,TUR,2000,1.368395
Turkey,TUR,2001,1.046679
Turkey,TUR,2002,1.429638
Turkey,TUR,2003,1.465814
Turkey,TUR,2004,1.870785
Turkey,TUR,2005,1.574553
Turkey,TUR,2006,1.730833
Turkey,TUR,2007,1.391719
Turkey,TUR,2008,1.290319
Turkey,TUR,2009,1.402978
Turkey,TUR,2010,2.008523
Turkey,TUR,2011,2.050169
Turkey,TUR,2012,2.250397
Turkey,TUR,2013,2.334379
Turkey,TUR,2014,1.734264
Turkey,TUR,2015,2.694991
Turkey,TUR,2016,2.842937
Turkey,TUR,2017,2.689456
Turkey,TUR,2018,2.951067
Turkey,TUR,2019,3.99179
Turkmenistan,TKM,1985,0.002569
Turkmenistan,TKM,1986,0.002507
Turkmenistan,TKM,1987,0.002446
Turkmenistan,TKM,1988,0.002385
Turkmenistan,TKM,1989,0.002324
Turkmenistan,TKM,1990,0.002262
Turkmenistan,TKM,1991,0.002199
Turkmenistan,TKM,1992,0.002991
Turkmenistan,TKM,1993,0.003463
Turkmenistan,TKM,1994,0.0027
Turkmenistan,TKM,1995,0.00264
Turkmenistan,TKM,1996,0.00324
Turkmenistan,TKM,1997,0.003189
Turkmenistan,TKM,1998,0.003777
Turkmenistan,TKM,1999,0.00311
Turkmenistan,TKM,2000,0.00194
Turkmenistan,TKM,2001,0.001907
Turkmenistan,TKM,2002,0.001876
Turkmenistan,TKM,2003,0.001845
Turkmenistan,TKM,2004,0.001815
Turkmenistan,TKM,2005,0.001784
Turkmenistan,TKM,2006,0.001753
Turkmenistan,TKM,2007,0.00172
Turkmenistan,TKM,2008,0.001687
Turkmenistan,TKM,2009,0.001652
Turkmenistan,TKM,2010,0.001698
Turkmenistan,TKM,2011,0.001808
Turkmenistan,TKM,2012,0.002022
Turkmenistan,TKM,2013,0.002387
Turkmenistan,TKM,2014,0.00292
Turkmenistan,TKM,2015,0.003807
Turkmenistan,TKM,2016,0.004501
Turkmenistan,TKM,2017,0.004391
Turkmenistan,TKM,2018,0.004296
Turkmenistan,TKM,2019,0.004215
Ukraine,UKR,1985,0.584405
Ukraine,UKR,1986,0.579473
Ukraine,UKR,1987,0.520333
Ukraine,UKR,1988,0.645633
Ukraine,UKR,1989,0.547176
Ukraine,UKR,1990,0.567506
Ukraine,UKR,1991,0.632087
Ukraine,UKR,1992,0.425884
Ukraine,UKR,1993,0.597551
Ukraine,UKR,1994,0.658112
Ukraine,UKR,1995,0.543125
Ukraine,UKR,1996,0.474057
Ukraine,UKR,1997,0.545516
Ukraine,UKR,1998,0.879004
Ukraine,UKR,1999,0.807427
Ukraine,UKR,2000,0.641577
Ukraine,UKR,2001,0.686942
Ukraine,UKR,2002,0.551416
Ukraine,UKR,2003,0.530707
Ukraine,UKR,2004,0.675706
Ukraine,UKR,2005,0.711376
Ukraine,UKR,2006,0.741032
Ukraine,UKR,2007,0.599756
Ukraine,UKR,2008,0.676023
Ukraine,UKR,2009,0.691546
Ukraine,UKR,2010,0.762417
Ukraine,UKR,2011,0.636075
Ukraine,UKR,2012,0.636609
Ukraine,UKR,2013,0.854474
Ukraine,UKR,2014,0.57358
Ukraine,UKR,2015,0.399959
Ukraine,UKR,2016,0.520596
Ukraine,UKR,2017,0.610424
Ukraine,UKR,2018,0.727075
Ukraine,UKR,2019,0.668122
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.002106
United Arab Emirates,ARE,2010,0.005618
United Arab Emirates,ARE,2011,0.005995
United Arab Emirates,ARE,2012,0.00683
United Arab Emirates,ARE,2013,0.02422
United Arab Emirates,ARE,2014,0.087669
United Arab Emirates,ARE,2015,0.0869
United Arab Emirates,ARE,2016,0.093089
United Arab Emirates,ARE,2017,0.208907
United Arab Emirates,ARE,2018,0.341046
United Arab Emirates,ARE,2019,1.058397
United Kingdom,GBR,1965,0.236189
United Kingdom,GBR,1966,0.230901
United Kingdom,GBR,1967,0.247315
United Kingdom,GBR,1968,0.187526
United Kingdom,GBR,1969,0.163352
United Kingdom,GBR,1970,0.226729
United Kingdom,GBR,1971,0.168065
United Kingdom,GBR,1972,0.167635
United Kingdom,GBR,1973,0.190357
United Kingdom,GBR,1974,0.201603
United Kingdom,GBR,1975,0.189862
United Kingdom,GBR,1976,0.224247
United Kingdom,GBR,1977,0.195419
United Kingdom,GBR,1978,0.201195
United Kingdom,GBR,1979,0.212664
United Kingdom,GBR,1980,0.195402
United Kingdom,GBR,1981,0.218335
United Kingdom,GBR,1982,0.224036
United Kingdom,GBR,1983,0.223893
United Kingdom,GBR,1984,0.22372
United Kingdom,GBR,1985,0.194751
United Kingdom,GBR,1986,0.234384
United Kingdom,GBR,1987,0.205267
United Kingdom,GBR,1988,0.238874
United Kingdom,GBR,1989,0.232918
United Kingdom,GBR,1990,0.278196
United Kingdom,GBR,1991,0.253705
United Kingdom,GBR,1992,0.305456
United Kingdom,GBR,1993,0.275748
United Kingdom,GBR,1994,0.335649
United Kingdom,GBR,1995,0.320568
United Kingdom,GBR,1996,0.271906
United Kingdom,GBR,1997,0.341723
United Kingdom,GBR,1998,0.410605
United Kingdom,GBR,1999,0.454907
United Kingdom,GBR,2000,0.467397
United Kingdom,GBR,2001,0.445657
United Kingdom,GBR,2002,0.514694
United Kingdom,GBR,2003,0.492267
United Kingdom,GBR,2004,0.642689
United Kingdom,GBR,2005,0.769958
United Kingdom,GBR,2006,0.83065
United Kingdom,GBR,2007,0.917374
United Kingdom,GBR,2008,1.080232
United Kingdom,GBR,2009,1.238053
United Kingdom,GBR,2010,1.288784
United Kingdom,GBR,2011,1.621223
United Kingdom,GBR,2012,1.811174
United Kingdom,GBR,2013,2.283008
United Kingdom,GBR,2014,2.720874
United Kingdom,GBR,2015,3.370369
United Kingdom,GBR,2016,3.326571
United Kingdom,GBR,2017,3.868351
United Kingdom,GBR,2018,4.297396
United Kingdom,GBR,2019,4.66145
United States,USA,1965,2.952628
United States,USA,1966,2.944298
United States,USA,1967,3.287132
United States,USA,1968,3.289248
United States,USA,1969,3.641865
United States,USA,1970,3.57613
United States,USA,1971,3.795602
United States,USA,1972,3.873405
United States,USA,1973,3.849542
United States,USA,1974,4.192468
United States,USA,1975,4.13304
United States,USA,1976,3.924911
United States,USA,1977,3.104653
United States,USA,1978,3.835797
United States,USA,1979,3.808454
United States,USA,1980,3.736272
United States,USA,1981,3.524299
United States,USA,1982,4.062143
United States,USA,1983,4.336645
United States,USA,1984,4.234395
United States,USA,1985,3.737492
United States,USA,1986,3.841141
United States,USA,1987,3.378975
United States,USA,1988,3.040731
United States,USA,1989,3.62581
United States,USA,1990,3.958532
United States,USA,1991,3.914568
United States,USA,1992,3.544732
United States,USA,1993,3.847521
United States,USA,1994,3.608281
United States,USA,1995,4.085088
United States,USA,1996,4.395635
United States,USA,1997,4.460686
United States,USA,1998,4.069056
United States,USA,1999,33670
United States,USA,2000,35960
United States,USA,2001,36720
United States,USA,2002,37310
United States,USA,2003,39780
United States,USA,2004,43520
United States,USA,2005,46180
United States,USA,2006,47850
United States,USA,2007,48520
United States,USA,2008,49090
United States,USA,2009,47830
United States,USA,2010,49140
United States,USA,2011,50630
United States,USA,2012,52780
United States,USA,2013,53980
United States,USA,2014,55800
United States,USA,2015,56640
United States,USA,2016,57130
United States,USA,2017,59240
United States,USA,2018,63490
United States,USA,2019,65970
Uzbekistan,UZB,1985,0.835355
Uzbekistan,UZB,1986,0.692836
Uzbekistan,UZB,1987,0.991095
Uzbekistan,UZB,1988,1.023431
Uzbekistan,UZB,1989,0.767335
Uzbekistan,UZB,1990,0.905318
Uzbekistan,UZB,1991,0.802145
Uzbekistan,UZB,1992,0.816245
Uzbekistan,UZB,1993,0.934906
Uzbekistan,UZB,1994,0.889944
Uzbekistan,UZB,1995,0.754197
Uzbekistan,UZB,1996,0.78041
Uzbekistan,UZB,1997,0.678817
Uzbekistan,UZB,1998,0.665438
Uzbekistan,UZB,1999,0.647678
Uzbekistan,UZB,2000,0.659288
Uzbekistan,UZB,2001,0.661331
Uzbekistan,UZB,2002,0.666967
Uzbekistan,UZB,2003,0.757018
Uzbekistan,UZB,2004,0.674045
Uzbekistan,UZB,2005,0.699808
Uzbekistan,UZB,2006,0.583348
Uzbekistan,UZB,2007,0.630461
Uzbekistan,UZB,2008,0.419072
Uzbekistan,UZB,2009,0.606046
Uzbekistan,UZB,2010,0.749046
Uzbekistan,UZB,2011,0.511666
Uzbekistan,UZB,2012,0.555839
Uzbekistan,UZB,2013,0.536289
Uzbekistan,UZB,2014,0.517331
Uzbekistan,UZB,2015,0.492416
Uzbekistan,UZB,2016,0.586062
Uzbekistan,UZB,2017,0.659267
Uzbekistan,UZB,2018,0.451444
Uzbekistan,UZB,2019,0.488292
Venezuela,VEN,1965,0.392363
Venezuela,VEN,1966,0.386611
Venezuela,VEN,1967,0.438653
Venezuela,VEN,1968,0.713263
Venezuela,VEN,1969,0.802056
Venezuela,VEN,1970,1.000352
Venezuela,VEN,1971,1.274667
Venezuela,VEN,1972,1.382231
Venezuela,VEN,1973,1.388444
Venezuela,VEN,1974,1.670309
Venezuela,VEN,1975,1.880846
Venezuela,VEN,1976,2.164998
Venezuela,VEN,1977,2.419517
Venezuela,VEN,1978,2.365319
Venezuela,VEN,1979,2.677922
Venezuela,VEN,1980,2.66874
Venezuela,VEN,1981,2.686956
Venezuela,VEN,1982,2.742403
Venezuela,VEN,1983,3.051453
Venezuela,VEN,1984,3.331789
Venezuela,VEN,1985,3.632284
Venezuela,VEN,1986,3.932375
Venezuela,VEN,1987,4.698901
Venezuela,VEN,1988,5.080935
Venezuela,VEN,1989,5.024237
Venezuela,VEN,1990,5.232549
Venezuela,VEN,1991,6.156841
Venezuela,VEN,1992,6.387219
Venezuela,VEN,1993,6.275084
Venezuela,VEN,1994,6.633559
Venezuela,VEN,1995,6.516656
Venezuela,VEN,1996,6.681637
Venezuela,VEN,1997,6.965492
Venezuela,VEN,1998,6.908727
Venezuela,VEN,1999,7.090711
Venezuela,VEN,2000,7.220712
Venezuela,VEN,2001,6.767897
Venezuela,VEN,2002,6.503527
Venezuela,VEN,2003,6.453938
Venezuela,VEN,2004,7.296751
Venezuela,VEN,2005,7.844978
Venezuela,VEN,2006,8.104821
Venezuela,VEN,2007,8.094552
Venezuela,VEN,2008,8.2827
Venezuela,VEN,2009,8.033811
Venezuela,VEN,2010,7.028353
Venezuela,VEN,2011,7.459855
Venezuela,VEN,2012,7.170892
Venezuela,VEN,2013,7.170705
Venezuela,VEN,2014,6.671128
Venezuela,VEN,2015,6.173204
Venezuela,VEN,2016,5.198675
Venezuela,VEN,2017,5.042709
Venezuela,VEN,2018,4.903819
Venezuela,VEN,2019,5.507746
Vietnam,VNM,1965,0.024946
Vietnam,VNM,1966,0.027808
Vietnam,VNM,1967,0.029807
Vietnam,VNM,1968,0.032367
Vietnam,VNM,1969,0.035455
Vietnam,VNM,1970,0.038398
Vietnam,VNM,1971,0.038341
Vietnam,VNM,1972,0.025736
Vietnam,VNM,1973,0.025034
Vietnam,VNM,1974,0.02448
Vietnam,VNM,1975,0.028509
Vietnam,VNM,1976,0.031078
Vietnam,VNM,1977,0.032769
Vietnam,VNM,1978,0.042769
Vietnam,VNM,1979,0.052317
Vietnam,VNM,1980,0.076146
Vietnam,VNM,1981,0.075394
Vietnam,VNM,1982,0.076272
Vietnam,VNM,1983,0.058424
Vietnam,VNM,1984,0.074634
Vietnam,VNM,1985,0.067372
Vietnam,VNM,1986,0.06274
Vietnam,VNM,1987,0.06035
Vietnam,VNM,1988,0.076397
Vietnam,VNM,1989,0.160197
Vietnam,VNM,1990,0.219358
Vietnam,VNM,1991,0.252707
Vietnam,VNM,1992,0.283253
Vietnam,VNM,1993,0.306017
Vietnam,VNM,1994,0.348604
Vietnam,VNM,1995,0.392397
Vietnam,VNM,1996,0.438491
Vietnam,VNM,1997,0.419802
Vietnam,VNM,1998,0.394535
Vietnam,VNM,1999,0.484098
Vietnam,VNM,2000,0.505812
Vietnam,VNM,2001,0.622406
Vietnam,VNM,2002,0.611987
Vietnam,VNM,2003,0.628475
Vietnam,VNM,2004,0.580685
Vietnam,VNM,2005,0.532148
